video_name,index,texture,direction,speed,angle,brightness,contrast,stripe_contrast,background_contrast,object_enabled,object_type,num_objects,object_size,object_position,blur_enabled,blur_type,blur_intensity,blur_variation,resolution,seed
treadmill_0000_subtle_gray_stripes_stripe226_bg120_left_speed0.0_angle0_dist1.13_distrand_bright0.00_contr1.00_640x480_seed42.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,120,no,,,,,no,,,no,640x480,42
treadmill_0000_subtle_gray_stripes_stripe226_bg120_left_speed0.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed58.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,120,no,,,,,no,,,no,640x480,58
treadmill_0000_subtle_gray_stripes_stripe226_bg120_left_speed14.0_angle0_dist1.11_distrand_bright0.00_contr1.00_640x480_seed74.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,120,no,,,,,no,,,no,640x480,74
treadmill_0000_subtle_gray_stripes_stripe226_bg120_left_speed14.0_angle30_dist1.13_distrand_bright0.00_contr1.00_640x480_seed90.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,120,no,,,,,no,,,no,640x480,90
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle0_dist1.01_distrand_bright0.00_contr1.00_640x480_seed43.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,43
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.12_distrand_bright0.00_contr1.00_640x480_seed59.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,59
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.19_distrand_bright0.00_contr1.00_640x480_seed75.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,75
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.07_distrand_bright0.00_contr1.00_640x480_seed91.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,91
treadmill_0000_subtle_gray_stripes_stripe226_bg122_left_speed0.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed44.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,122,no,,,,,no,,,no,640x480,44
treadmill_0000_subtle_gray_stripes_stripe226_bg122_left_speed0.0_angle30_dist1.16_distrand_bright0.00_contr1.00_640x480_seed60.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,122,no,,,,,no,,,no,640x480,60
treadmill_0000_subtle_gray_stripes_stripe226_bg122_left_speed14.0_angle0_dist1.08_distrand_bright0.00_contr1.00_640x480_seed76.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,122,no,,,,,no,,,no,640x480,76
treadmill_0000_subtle_gray_stripes_stripe226_bg122_left_speed14.0_angle30_dist1.07_distrand_bright0.00_contr1.00_640x480_seed92.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,122,no,,,,,no,,,no,640x480,92
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.04_distrand_bright0.00_contr1.00_640x480_seed45.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,45
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle30_dist1.00_distrand_bright0.00_contr1.00_640x480_seed61.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,123,no,,,,,no,,,no,640x480,61
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.11_distrand_bright0.00_contr1.00_640x480_seed77.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,77
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed93.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,123,no,,,,,no,,,no,640x480,93
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed0.0_angle0_dist1.15_distrand_bright0.00_contr1.00_640x480_seed46.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,120,no,,,,,no,,,no,640x480,46
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed0.0_angle30_dist1.16_distrand_bright0.00_contr1.00_640x480_seed62.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,120,no,,,,,no,,,no,640x480,62
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed14.0_angle0_dist1.17_distrand_bright0.00_contr1.00_640x480_seed78.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,120,no,,,,,no,,,no,640x480,78
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed14.0_angle30_dist1.05_distrand_bright0.00_contr1.00_640x480_seed94.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,120,no,,,,,no,,,no,640x480,94
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed0.0_angle0_dist1.14_distrand_bright0.00_contr1.00_640x480_seed47.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,121,no,,,,,no,,,no,640x480,47
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed0.0_angle30_dist1.14_distrand_bright0.00_contr1.00_640x480_seed63.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,121,no,,,,,no,,,no,640x480,63
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed14.0_angle0_dist1.12_distrand_bright0.00_contr1.00_640x480_seed79.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,121,no,,,,,no,,,no,640x480,79
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed14.0_angle30_dist1.19_distrand_bright0.00_contr1.00_640x480_seed95.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,121,no,,,,,no,,,no,640x480,95
treadmill_0000_subtle_gray_stripes_stripe227_bg122_left_speed0.0_angle0_dist1.18_distrand_bright0.00_contr1.00_640x480_seed48.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,122,no,,,,,no,,,no,640x480,48
treadmill_0000_subtle_gray_stripes_stripe227_bg122_left_speed0.0_angle30_dist1.07_distrand_bright0.00_contr1.00_640x480_seed64.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,122,no,,,,,no,,,no,640x480,64
